Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP02203,Marketing,47,38588,15,52.5,86,Yes
EMP02204,HR,27,108037,14,45.1,83,Yes
EMP02205,Sales,39,136634,13,36.4,71,No
EMP02206,HR,56,74948,3,35.9,41,No
EMP02207,Operations,43,129038,14,42.4,81,Yes
EMP02208,Finance,46,25996,11,53.5,76,Yes
EMP02209,Support,38,140291,8,39.2,68,No
EMP02210,Sales,47,113250,7,30.1,58,No
EMP02211,Support,23,27035,0,34.6,30,No
EMP02212,Marketing,54,132483,19,39.5,67,No
EMP02213,Marketing,48,56697,17,59.2,84,Yes
EMP02214,Sales,46,133599,1,54.0,59,No
EMP02215,IT,29,148127,20,41.7,89,Yes
EMP02216,IT,46,143511,10,45.5,63,No
EMP02217,Marketing,27,118064,4,45.1,58,No
EMP02218,Marketing,46,135497,20,57.5,100,Yes
EMP02219,HR,31,149348,10,36.1,43,No
EMP02220,HR,48,26512,20,53.1,82,Yes
EMP02221,Marketing,60,117743,17,57.6,78,Yes
EMP02222,Operations,45,28314,4,59.5,72,No
EMP02223,Finance,43,49452,7,49.6,55,No
EMP02224,Support,33,95178,7,51.8,75,No
EMP02225,HR,45,125976,8,49.8,58,No
EMP02226,Support,30,107239,0,49.2,52,No
EMP02227,HR,27,39540,14,57.8,73,No
EMP02228,HR,30,62022,8,56.8,59,No
EMP02229,Sales,52,135706,11,57.4,70,No
EMP02230,Operations,27,89361,0,42.4,42,No
EMP02231,Operations,25,52563,13,41.3,62,No
EMP02232,IT,49,130978,5,35.4,30,No
EMP02233,Finance,57,107734,19,55.6,81,Yes
EMP02234,IT,43,88427,19,48.0,71,No
EMP02235,Marketing,54,122215,8,57.8,64,No
EMP02236,IT,22,95248,0,45.5,54,No
EMP02237,HR,34,138622,11,33.4,46,No
EMP02238,IT,41,43161,7,32.5,53,No
EMP02239,Finance,38,60870,15,36.0,53,No
EMP02240,Sales,56,110449,9,44.0,72,No
EMP02241,IT,48,92194,12,57.7,74,No
EMP02242,Marketing,33,115053,8,58.9,62,No
EMP02243,Operations,58,65840,5,53.8,78,No
EMP02244,Finance,52,81815,14,42.7,78,Yes
EMP02245,IT,41,106646,3,48.2,52,No
EMP02246,HR,57,71257,11,56.9,89,Yes
EMP02247,Marketing,49,46921,1,58.7,53,No
EMP02248,Marketing,47,63466,19,54.8,97,Yes
EMP02249,Finance,43,77206,0,33.4,43,No
EMP02250,IT,48,128664,5,40.7,37,No
EMP02251,HR,44,73754,4,53.4,49,No
EMP02252,Sales,41,115215,0,51.5,42,No
EMP02253,HR,57,129233,10,57.0,79,Yes
EMP02254,HR,45,62173,19,36.4,65,No
EMP02255,Support,56,61444,19,58.4,100,Yes
EMP02256,Sales,25,100228,20,42.7,91,Yes
EMP02257,Support,41,131613,10,35.9,41,No
EMP02258,HR,52,90359,1,59.7,59,No
EMP02259,Sales,28,84347,5,48.0,61,No
EMP02260,Support,36,100551,0,38.6,43,No
EMP02261,Sales,57,25609,14,38.5,77,Yes
EMP02262,Finance,23,142418,17,57.5,77,Yes
EMP02263,Sales,22,34103,15,32.9,72,No
EMP02264,HR,40,61002,10,52.6,69,No
EMP02265,Sales,56,126530,10,44.8,50,No
EMP02266,HR,40,116286,14,44.8,77,Yes
EMP02267,HR,44,147906,19,33.1,63,No
EMP02268,Operations,21,43184,3,59.8,77,No
EMP02269,Support,48,54667,5,32.6,50,No
EMP02270,Operations,44,131974,17,59.7,100,Yes
EMP02271,Finance,24,59037,1,33.3,50,No
EMP02272,Support,25,59567,10,50.6,80,Yes
EMP02273,Sales,45,60377,5,57.7,70,No
EMP02274,Marketing,28,41552,10,55.9,84,Yes
EMP02275,Marketing,47,108480,14,50.0,79,Yes
EMP02276,Finance,36,100744,15,49.8,72,No
EMP02277,Operations,51,54600,2,37.9,35,No
EMP02278,Operations,26,71269,17,55.1,81,Yes
EMP02279,HR,34,116090,2,32.3,36,No
EMP02280,IT,34,26720,6,44.0,53,No
EMP02281,Support,52,38701,10,36.3,59,No
EMP02282,Operations,54,92361,10,52.8,66,No
EMP02283,IT,50,110890,4,55.4,51,No
EMP02284,Support,35,145153,11,41.6,62,No
EMP02285,HR,60,92300,6,53.4,56,No
EMP02286,Support,38,80455,5,50.6,75,No
EMP02287,HR,57,109984,3,34.4,53,No
EMP02288,Finance,28,56531,0,56.8,46,No
EMP02289,HR,22,87421,16,43.6,68,No
EMP02290,Sales,56,36018,11,42.9,53,No
EMP02291,Finance,53,81472,16,40.0,71,No
EMP02292,Sales,44,37820,1,49.5,59,No
EMP02293,Finance,33,63535,6,42.1,58,No
EMP02294,Operations,54,104619,15,45.6,63,No
EMP02295,HR,24,109717,7,58.8,64,No
EMP02296,HR,24,142317,1,47.3,41,No
EMP02297,Operations,55,38242,8,36.8,56,No
EMP02298,Support,46,76368,12,33.0,65,No
EMP02299,Finance,38,89903,6,35.1,38,No
EMP02300,HR,39,117517,19,38.6,61,No
EMP02301,Support,32,90960,19,44.3,76,Yes
EMP02302,IT,36,47312,10,50.4,60,No
EMP02303,Operations,42,142947,14,34.3,47,No
EMP02304,HR,51,81088,10,30.6,43,No
EMP02305,Marketing,31,114024,0,47.8,47,No
EMP02306,Support,21,89003,7,44.2,44,No
EMP02307,Marketing,22,99352,9,55.1,74,No
EMP02308,Finance,31,123958,4,53.3,49,No
EMP02309,Finance,42,84325,15,52.0,84,Yes
EMP02310,Finance,52,58231,11,43.8,76,Yes
EMP02311,Operations,40,118081,10,56.7,85,Yes
EMP02312,Operations,59,88485,3,38.1,45,No
EMP02313,IT,22,44385,13,55.7,87,Yes
EMP02314,Operations,43,90251,0,37.3,45,No
EMP02315,Sales,48,72109,6,52.3,55,No
EMP02316,Sales,27,60903,20,50.4,100,Yes
EMP02317,Finance,54,47931,8,57.3,69,No
EMP02318,Finance,46,102220,13,58.4,77,Yes
EMP02319,Support,33,30387,18,45.6,76,Yes
EMP02320,Support,60,41116,13,53.9,82,Yes
EMP02321,Operations,43,62802,3,59.1,65,No
EMP02322,Marketing,30,86121,4,45.7,47,No
EMP02323,HR,56,112073,5,39.1,43,No
EMP02324,Support,39,27043,14,31.2,53,No
EMP02325,Sales,58,41178,1,44.7,31,No
EMP02326,Finance,43,111540,0,31.5,20,No
EMP02327,Marketing,39,127926,16,50.0,91,Yes
EMP02328,IT,30,36272,8,34.3,58,No
EMP02329,Sales,48,101706,2,38.7,28,No
EMP02330,HR,43,57601,20,41.6,78,Yes
EMP02331,Marketing,37,145611,9,47.9,55,No
EMP02332,Operations,48,113987,10,54.1,63,No
EMP02333,Finance,33,57770,4,42.5,41,No
EMP02334,Sales,40,36219,9,47.0,70,No
EMP02335,Sales,55,49034,12,53.5,88,Yes
EMP02336,Marketing,27,43167,16,43.3,70,No
EMP02337,Sales,43,86391,11,42.8,62,No
EMP02338,Sales,50,28627,17,30.8,73,No
EMP02339,Support,26,124071,4,48.5,50,No
EMP02340,Marketing,36,101064,16,41.2,77,Yes
EMP02341,Sales,57,140055,9,31.6,61,No
EMP02342,Support,29,77814,0,43.9,52,No
EMP02343,Support,54,85322,1,32.5,27,No
EMP02344,Marketing,27,68710,19,32.9,64,No
EMP02345,Operations,51,115517,10,55.9,63,No
EMP02346,Operations,58,113396,16,52.2,70,No
EMP02347,Sales,34,92667,4,46.9,69,No
EMP02348,Operations,29,54300,20,55.6,89,Yes
EMP02349,Operations,40,119259,0,54.2,58,No
EMP02350,HR,33,40035,2,30.0,38,No
EMP02351,HR,54,37696,7,36.1,50,No
EMP02352,Finance,53,83171,12,31.7,43,No
EMP02353,Support,46,88402,5,54.6,75,No
EMP02354,Operations,55,59114,19,50.4,100,Yes
EMP02355,IT,60,41147,13,34.4,45,No
EMP02356,Operations,30,132288,7,35.1,57,No
EMP02357,Operations,55,51260,15,44.4,68,No
EMP02358,Sales,27,102170,15,41.0,64,No
EMP02359,Sales,45,116442,3,43.9,60,No
EMP02360,Sales,30,28666,9,43.7,64,No
EMP02361,Operations,21,101092,9,31.0,54,No
EMP02362,IT,60,83258,1,57.2,55,No
EMP02363,Finance,50,140661,14,38.3,56,No
EMP02364,Operations,53,137176,16,36.3,81,Yes
EMP02365,IT,54,76199,16,31.9,68,No
EMP02366,Support,43,110974,18,40.2,83,Yes
EMP02367,Support,29,61482,9,57.7,62,No
EMP02368,Marketing,51,74351,15,48.2,68,No
EMP02369,Finance,53,126632,16,37.8,76,Yes
EMP02370,Sales,58,101116,11,47.5,80,Yes
EMP02371,IT,25,30888,0,55.6,45,No
EMP02372,Sales,27,112197,3,45.0,57,No
EMP02373,Operations,41,124602,7,59.4,83,No
EMP02374,Support,36,38819,5,51.8,58,No
EMP02375,HR,47,145897,2,31.9,28,No
EMP02376,Marketing,23,135992,2,43.2,43,No
EMP02377,Sales,22,146051,5,39.6,56,No
EMP02378,IT,45,42460,20,47.2,78,Yes
EMP02379,IT,37,89369,14,50.4,70,No
EMP02380,HR,31,81893,16,54.3,77,Yes
EMP02381,IT,58,28177,20,58.8,86,Yes
EMP02382,Support,23,131169,4,56.8,60,No
EMP02383,IT,47,99487,17,55.9,84,Yes
EMP02384,Support,54,90034,6,55.0,70,No
EMP02385,Marketing,51,90647,11,40.7,75,Yes
EMP02386,Sales,29,130066,2,43.2,52,No
EMP02387,Finance,25,99599,2,33.8,38,No
EMP02388,Marketing,27,40456,15,36.9,70,No
EMP02389,Support,42,27954,7,54.6,62,No
EMP02390,IT,37,76173,11,32.0,66,No
EMP02391,Marketing,39,34801,17,47.3,93,Yes
EMP02392,Marketing,60,90542,9,42.0,46,No
EMP02393,Operations,28,101385,15,58.1,81,Yes
EMP02394,Finance,22,29230,10,42.6,53,No
EMP02395,Finance,24,43256,6,46.4,66,No
EMP02396,Marketing,24,55882,15,32.2,77,Yes
EMP02397,Sales,60,117155,1,40.4,29,No
EMP02398,Marketing,59,121900,19,57.9,100,Yes
EMP02399,HR,51,149072,4,38.1,32,No
EMP02400,Sales,23,90089,16,36.8,64,No
EMP02401,HR,51,64769,7,30.6,30,No
EMP02402,Operations,33,95016,19,55.8,99,Yes
EMP02403,Sales,22,97416,15,31.6,70,No
EMP02404,Sales,29,81324,13,46.5,60,No
EMP02405,Finance,28,142590,19,59.5,93,Yes
EMP02406,IT,33,69974,13,57.5,75,Yes
EMP02407,Support,26,102151,0,36.8,44,No
EMP02408,Support,55,99455,1,59.7,46,No
EMP02409,Sales,36,131511,1,32.3,23,No
EMP02410,Operations,32,62040,1,39.4,45,No
EMP02411,Operations,36,63327,4,48.2,56,No
EMP02412,Marketing,28,111060,2,32.3,51,No
EMP02413,IT,34,89871,11,56.9,90,Yes
EMP02414,Marketing,49,118471,9,58.2,85,Yes
EMP02415,Finance,39,138897,20,37.3,90,Yes
EMP02416,Finance,41,116458,17,45.1,65,No
EMP02417,IT,47,117471,19,44.6,69,No
EMP02418,Marketing,29,135287,16,36.9,76,Yes
EMP02419,IT,34,41088,11,51.7,83,Yes
EMP02420,HR,23,55815,14,49.5,76,Yes
EMP02421,Sales,22,90392,1,38.1,43,No
EMP02422,Marketing,40,133419,2,31.8,47,No
EMP02423,Sales,45,89927,0,55.9,52,No
EMP02424,Sales,23,54418,6,41.4,59,No
EMP02425,Finance,55,31849,9,30.9,57,No
EMP02426,Support,22,144282,19,52.6,85,Yes
EMP02427,Finance,37,131200,18,36.5,57,No
EMP02428,Operations,60,81895,13,53.5,93,Yes
EMP02429,Operations,24,130827,3,46.6,67,No
EMP02430,Operations,39,137527,17,43.9,80,Yes
EMP02431,Sales,57,125795,16,37.8,84,Yes
EMP02432,Finance,50,122731,7,34.0,33,No
EMP02433,Finance,38,36211,7,53.1,61,No
EMP02434,Finance,57,76721,1,48.5,46,No
EMP02435,HR,37,127554,20,54.3,98,Yes
EMP02436,Finance,28,65225,18,49.8,96,Yes
EMP02437,Sales,32,83170,14,30.5,43,No
EMP02438,IT,23,72018,15,49.1,81,Yes
EMP02439,Marketing,47,32678,18,58.2,87,Yes
EMP02440,Support,56,66160,2,43.2,40,No
EMP02441,IT,38,59018,15,33.8,68,No
EMP02442,HR,30,139195,19,49.7,79,Yes
EMP02443,Finance,23,49150,16,55.8,90,Yes
EMP02444,Finance,23,97536,7,31.8,52,No
EMP02445,Marketing,37,27112,11,46.2,54,No
EMP02446,HR,36,70839,3,32.3,37,No
EMP02447,Finance,53,35151,7,36.1,53,No
EMP02448,IT,47,34357,20,42.8,76,Yes
EMP02449,Sales,22,67800,19,53.6,86,Yes
EMP02450,Finance,44,86693,9,48.7,56,No
EMP02451,HR,23,63125,4,57.4,50,No
EMP02452,Operations,59,52719,10,45.3,74,No
EMP02453,IT,53,127690,18,51.4,100,Yes
EMP02454,IT,45,133885,18,31.0,75,Yes
EMP02455,IT,45,124957,20,32.4,59,No
EMP02456,Sales,57,90994,18,48.9,92,Yes
EMP02457,Support,55,121081,3,55.4,62,No
EMP02458,Sales,24,104574,15,49.8,80,Yes
EMP02459,IT,41,60282,6,55.1,61,No
EMP02460,Operations,42,56860,11,36.9,53,No
EMP02461,Sales,28,115842,7,43.4,72,No
EMP02462,Finance,44,35445,11,46.8,55,No
EMP02463,IT,51,104327,7,43.5,55,No
EMP02464,Support,57,133504,4,57.8,57,No
EMP02465,Finance,47,113356,18,50.0,90,Yes
EMP02466,Sales,39,69770,10,33.5,51,No
EMP02467,Support,53,44450,18,44.8,93,Yes
EMP02468,IT,33,142948,5,56.3,51,No
EMP02469,Sales,28,79870,8,53.0,76,Yes
EMP02470,Operations,27,41567,1,55.0,42,No
EMP02471,Sales,31,34570,4,45.4,54,No
EMP02472,IT,48,71447,4,42.1,52,No
EMP02473,Finance,39,40601,10,56.9,89,Yes
EMP02474,HR,58,104791,19,33.2,79,Yes
EMP02475,Sales,25,121829,11,58.5,94,Yes
EMP02476,Operations,49,122084,13,38.7,64,No
EMP02477,Support,29,121133,5,51.7,64,No
EMP02478,Marketing,53,35982,4,56.9,67,No
EMP02479,Sales,44,113330,20,43.6,78,Yes
EMP02480,HR,32,91672,18,38.4,83,Yes
EMP02481,Marketing,35,63974,15,40.2,73,No
EMP02482,Finance,54,100999,16,55.3,85,Yes
EMP02483,IT,41,75340,10,52.7,87,Yes
EMP02484,Marketing,23,131690,6,42.9,47,No
EMP02485,HR,60,66204,3,40.4,36,No
EMP02486,IT,39,60893,15,43.2,86,Yes
EMP02487,HR,39,148103,8,59.7,84,Yes
EMP02488,Marketing,35,112350,8,34.2,41,No
EMP02489,HR,53,123941,5,30.8,53,No
EMP02490,Support,55,95505,6,30.2,53,No
EMP02491,Marketing,22,73436,6,38.5,65,No
EMP02492,Sales,48,120956,14,45.6,84,Yes
EMP02493,Support,39,145323,3,51.5,71,No
EMP02494,Support,28,83249,13,44.8,57,No
EMP02495,HR,29,61497,3,59.1,75,No
EMP02496,Finance,35,120336,2,39.8,44,No
EMP02497,Support,38,84436,20,52.1,98,Yes
EMP02498,Sales,25,117642,10,56.8,62,No
EMP02499,Marketing,27,147207,16,39.5,82,Yes
EMP02500,IT,23,149411,20,48.8,80,Yes
EMP02501,Sales,58,74310,7,50.2,57,No
EMP02502,IT,30,88505,5,52.0,56,No
EMP02503,Operations,33,108200,2,58.5,74,No
EMP02504,Marketing,34,25419,13,32.0,60,No
EMP02505,Finance,34,118059,5,31.2,48,No
EMP02506,Finance,60,74845,20,47.5,92,Yes
EMP02507,IT,51,94528,5,56.3,77,No
EMP02508,Sales,39,112552,15,44.7,79,Yes
EMP02509,IT,59,71809,17,44.4,66,No
EMP02510,Finance,28,140460,9,42.6,59,No
EMP02511,Finance,36,111824,13,33.5,58,No
EMP02512,Sales,28,70557,12,51.1,84,Yes
EMP02513,Finance,52,103781,13,50.6,61,No
EMP02514,Sales,38,91517,6,56.7,78,No
EMP02515,Sales,24,98696,10,37.8,52,No
EMP02516,HR,46,131041,14,42.8,63,No
EMP02517,HR,38,88636,7,40.2,65,No
EMP02518,IT,40,83672,13,36.6,75,Yes
EMP02519,Marketing,55,52027,20,33.3,88,Yes
EMP02520,Operations,60,68212,4,48.1,41,No
EMP02521,Finance,22,130173,12,32.7,63,No
EMP02522,Marketing,43,125511,17,31.9,51,No
EMP02523,Support,34,72460,17,36.0,60,No
EMP02524,Finance,55,76842,7,38.7,42,No
EMP02525,HR,42,79184,6,46.6,50,No
EMP02526,HR,23,135819,0,52.7,53,No
EMP02527,Finance,53,77158,15,31.3,55,No
EMP02528,HR,22,55147,20,53.2,85,Yes
EMP02529,Operations,38,123292,3,54.4,57,No
EMP02530,HR,46,42195,8,55.9,58,No
EMP02531,Support,53,119648,13,30.6,64,No
EMP02532,Support,55,104281,4,32.9,43,No
EMP02533,Finance,46,50465,19,55.8,100,Yes
EMP02534,IT,48,92155,0,39.1,38,No
EMP02535,Finance,27,59638,20,47.3,84,Yes
EMP02536,Finance,48,37197,7,59.0,75,No
EMP02537,HR,51,62279,17,45.2,76,Yes
EMP02538,Marketing,52,120362,12,58.5,91,Yes
EMP02539,Sales,27,84279,7,47.3,46,No
EMP02540,Operations,35,83600,11,44.3,54,No
EMP02541,HR,40,68572,4,54.3,49,No
EMP02542,Marketing,56,47184,6,55.9,67,No
EMP02543,Sales,36,35995,4,42.1,61,No
EMP02544,Support,54,119769,18,52.8,74,No
EMP02545,Support,52,58033,13,39.3,60,No
EMP02546,Sales,30,29785,10,50.7,74,No
EMP02547,Sales,21,60146,6,52.7,74,No
EMP02548,Finance,55,90511,10,58.8,70,No
EMP02549,Operations,50,117912,15,45.4,87,Yes
EMP02550,Sales,26,145747,3,42.8,35,No
EMP02551,HR,29,124206,0,34.9,42,No
EMP02552,HR,31,50869,14,56.1,72,No
EMP02553,Sales,48,89904,5,48.8,59,No
EMP02554,Finance,29,123172,17,42.5,61,No
EMP02555,Operations,28,82079,9,51.6,82,Yes
EMP02556,Marketing,38,93482,10,48.5,64,No
EMP02557,Support,31,43548,9,45.7,54,No
EMP02558,Sales,60,149779,11,45.6,60,No
EMP02559,Support,50,52606,10,57.8,85,Yes
EMP02560,HR,29,46527,16,51.5,83,Yes
EMP02561,HR,41,79565,5,34.5,31,No
EMP02562,Marketing,40,116942,6,36.0,36,No
EMP02563,Marketing,50,68389,3,31.8,36,No
EMP02564,IT,31,33751,11,49.1,84,Yes
EMP02565,Finance,43,107420,0,57.8,50,No
EMP02566,Sales,48,101607,9,41.0,68,No
EMP02567,HR,37,98546,17,49.2,74,No
EMP02568,IT,58,44978,3,51.9,50,No
EMP02569,Marketing,37,98880,3,33.8,40,No
EMP02570,Marketing,45,68274,18,53.2,92,Yes
EMP02571,IT,38,130814,19,50.1,88,Yes
EMP02572,Support,31,25350,7,59.7,60,No
EMP02573,HR,60,44200,4,34.9,54,No
EMP02574,Sales,41,35195,1,34.1,46,No
EMP02575,Support,48,112142,15,39.8,70,No
EMP02576,Sales,28,56558,17,41.8,84,Yes
EMP02577,Marketing,51,71529,9,55.2,68,No
EMP02578,IT,26,140774,19,55.3,100,Yes
EMP02579,Sales,38,118237,4,55.2,65,No
EMP02580,Sales,52,116108,8,50.6,68,No
EMP02581,Sales,43,48332,0,56.0,68,No
EMP02582,IT,43,120484,13,36.4,64,No
EMP02583,IT,45,74047,5,58.0,53,No
EMP02584,Finance,49,72315,16,35.8,70,No
EMP02585,HR,42,37334,11,57.5,80,Yes
EMP02586,Sales,59,60786,1,49.4,56,No
EMP02587,Marketing,46,30756,8,38.2,40,No
EMP02588,Sales,22,138139,15,59.9,94,Yes
EMP02589,Support,52,47776,15,52.5,87,Yes
EMP02590,Marketing,55,130831,3,31.1,22,No
EMP02591,HR,30,117489,5,56.1,55,No
EMP02592,Operations,47,134322,3,31.7,42,No
EMP02593,Support,24,66187,3,55.7,54,No
EMP02594,Support,33,110865,19,52.1,85,Yes
EMP02595,Operations,41,142668,5,57.2,70,No
EMP02596,Sales,44,92677,0,58.2,55,No
EMP02597,IT,24,33513,6,54.8,67,No
EMP02598,Marketing,38,36005,5,43.3,46,No
EMP02599,Operations,33,115271,16,42.3,79,Yes
EMP02600,Finance,21,65784,8,46.8,50,No
EMP02601,HR,50,99471,2,47.0,50,No
EMP02602,IT,28,145325,2,35.5,26,No
EMP02603,IT,41,102483,20,59.0,100,Yes
EMP02604,Operations,21,53511,20,41.2,68,No
EMP02605,IT,36,65341,20,58.3,100,Yes
EMP02606,IT,29,65696,1,41.4,37,No
EMP02607,Support,38,43405,18,39.5,67,No
EMP02608,Finance,33,60756,6,35.3,41,No
EMP02609,Finance,49,59674,2,44.7,51,No
EMP02610,Operations,43,126236,20,45.7,96,Yes
EMP02611,Marketing,31,29814,18,41.6,79,Yes
EMP02612,Operations,34,117037,13,40.4,76,Yes
EMP02613,Marketing,39,52190,10,51.0,72,No
EMP02614,IT,38,36895,16,53.2,78,Yes
EMP02615,Operations,50,59189,1,57.7,60,No
EMP02616,Finance,32,87286,4,44.0,47,No
EMP02617,Operations,57,74533,18,57.0,88,Yes
EMP02618,IT,27,107506,11,56.1,63,No
EMP02619,HR,47,87324,10,40.1,73,No
EMP02620,Marketing,32,144688,11,39.2,60,No
EMP02621,Sales,32,123572,0,43.2,47,No
EMP02622,Support,58,100492,13,51.9,77,Yes
EMP02623,Operations,36,58105,11,48.0,70,No
EMP02624,IT,46,64344,1,59.1,74,No
EMP02625,Marketing,53,39136,13,42.8,61,No
EMP02626,Finance,46,102735,0,34.9,24,No
EMP02627,Support,59,116439,16,36.0,71,No
EMP02628,HR,29,42025,10,53.7,59,No
EMP02629,Sales,40,128922,4,54.0,61,No
EMP02630,IT,31,85370,0,49.8,40,No
EMP02631,IT,40,65308,2,35.5,51,No
EMP02632,Support,48,36818,7,34.6,50,No
EMP02633,Sales,44,25648,15,34.8,52,No
EMP02634,Sales,56,115018,12,51.0,89,Yes
EMP02635,HR,45,133966,14,51.2,88,Yes
EMP02636,Sales,45,41843,10,52.9,61,No
EMP02637,Support,41,142705,9,54.6,80,Yes
EMP02638,Sales,48,103241,12,46.0,66,No
EMP02639,Support,58,28525,7,56.6,60,No
EMP02640,HR,36,73382,11,40.2,73,No
EMP02641,IT,60,103534,12,57.4,86,Yes
EMP02642,Sales,29,90529,6,31.3,37,No
EMP02643,IT,26,69510,12,49.6,71,No
EMP02644,HR,39,65775,12,50.3,74,No
EMP02645,Marketing,37,80277,5,34.9,50,No
EMP02646,HR,27,85938,2,40.4,52,No
EMP02647,Marketing,46,130322,0,34.8,23,No
EMP02648,Operations,53,75330,14,30.3,63,No
EMP02649,Operations,46,80372,1,39.1,34,No
EMP02650,Sales,28,104119,14,45.1,82,Yes
EMP02651,Support,42,135646,17,59.2,81,Yes
EMP02652,Operations,32,80583,17,52.8,98,Yes
EMP02653,Operations,26,44711,0,40.1,54,No
EMP02654,Operations,58,58795,6,45.4,61,No
EMP02655,HR,50,82001,1,43.9,31,No
EMP02656,Operations,52,85325,11,31.5,57,No
EMP02657,Support,44,58072,13,40.1,60,No
EMP02658,Sales,22,96139,8,35.4,47,No
EMP02659,Marketing,22,83559,10,38.9,44,No
EMP02660,IT,28,71824,1,45.9,44,No
EMP02661,IT,32,36016,17,32.8,74,No
EMP02662,Operations,52,81505,8,40.4,55,No
EMP02663,HR,60,56994,16,47.1,65,No
EMP02664,Operations,41,73863,1,34.4,44,No
EMP02665,Finance,27,75058,16,59.4,78,Yes
EMP02666,Operations,40,80381,12,30.7,69,No
EMP02667,Support,37,119580,20,52.3,79,Yes
EMP02668,Marketing,48,40260,6,47.1,53,No
EMP02669,Finance,53,95668,7,50.8,50,No
EMP02670,Finance,57,86986,6,52.8,62,No
EMP02671,Sales,32,61287,16,50.1,86,Yes
EMP02672,IT,32,113894,9,38.2,54,No
EMP02673,Finance,22,127504,13,49.7,68,No
EMP02674,IT,50,103522,20,39.5,71,No
EMP02675,Finance,22,117931,10,36.6,60,No
EMP02676,Marketing,59,133393,14,47.6,80,Yes
EMP02677,HR,42,95969,12,44.3,70,No
EMP02678,IT,42,69642,10,40.4,59,No
EMP02679,IT,50,136982,15,36.3,73,No
EMP02680,Marketing,45,58514,12,31.0,67,No
EMP02681,HR,26,107756,15,46.8,72,No
EMP02682,Support,34,123043,16,41.1,67,No
EMP02683,Marketing,41,84178,14,30.9,62,No
EMP02684,Support,31,106823,11,46.9,66,No
EMP02685,IT,22,123485,9,46.7,64,No
EMP02686,Support,45,145740,17,34.0,72,No
EMP02687,Marketing,28,37711,12,36.5,48,No
EMP02688,Sales,39,48412,5,53.0,71,No
EMP02689,Marketing,56,78545,11,52.5,72,No
EMP02690,Operations,38,66864,11,48.9,76,Yes
EMP02691,Support,41,90838,17,46.0,72,No
EMP02692,Sales,46,89858,14,38.6,80,Yes
EMP02693,Marketing,31,146098,5,42.0,37,No
EMP02694,HR,42,124999,14,49.7,83,Yes
EMP02695,Sales,45,101042,20,42.5,80,Yes
EMP02696,Marketing,33,108416,0,48.6,37,No
EMP02697,Sales,60,90976,2,48.0,60,No
EMP02698,Operations,22,67601,19,37.5,78,Yes
EMP02699,Operations,51,114700,2,58.6,47,No
EMP02700,Support,59,140803,20,41.7,82,Yes
EMP02701,Support,33,136451,5,43.7,61,No
EMP02702,IT,36,47965,15,58.1,100,Yes
EMP02703,IT,41,42386,9,31.9,34,No
EMP02704,Sales,57,85447,14,37.4,69,No
EMP02705,Operations,36,129432,5,59.2,70,No
EMP02706,IT,28,130340,19,55.1,100,Yes
EMP02707,Operations,36,85583,2,30.2,20,No
EMP02708,Sales,47,138647,16,59.9,100,Yes
EMP02709,Operations,25,127634,13,58.7,97,Yes
EMP02710,Operations,55,40857,19,49.4,89,Yes
EMP02711,Finance,22,82477,15,54.8,70,No
EMP02712,Marketing,46,133567,1,40.9,49,No
EMP02713,Finance,49,81175,3,33.1,51,No
EMP02714,Sales,58,123772,3,51.7,53,No
EMP02715,Finance,42,43605,7,53.9,58,No
EMP02716,Operations,27,68257,20,50.8,89,Yes
EMP02717,Finance,52,123632,7,52.7,61,No
EMP02718,Finance,49,68340,14,51.0,82,Yes
EMP02719,HR,59,29685,4,34.4,36,No
EMP02720,Finance,35,140365,11,46.9,75,Yes
EMP02721,Sales,40,148835,5,47.0,51,No
EMP02722,Operations,49,113247,9,34.6,62,No
EMP02723,Finance,29,44205,19,38.8,73,No
EMP02724,Marketing,35,28670,6,47.5,48,No
EMP02725,Support,21,59002,11,51.6,81,Yes
EMP02726,Finance,54,78194,15,48.6,68,No
EMP02727,Sales,30,101957,16,39.4,67,No
EMP02728,IT,52,109984,5,56.1,66,No
EMP02729,HR,51,142589,12,30.4,69,No
EMP02730,Finance,42,54468,9,36.2,43,No
EMP02731,Sales,59,126975,3,49.5,51,No
EMP02732,Operations,50,99633,20,57.2,100,Yes
EMP02733,Operations,54,142720,7,52.2,62,No
EMP02734,Marketing,23,77231,20,33.0,68,No
EMP02735,Operations,25,60582,17,58.8,100,Yes
EMP02736,Sales,55,139375,2,59.1,49,No
EMP02737,Operations,57,93543,7,37.3,61,No
EMP02738,Operations,32,115400,20,55.7,87,Yes
EMP02739,Marketing,50,48256,1,59.4,54,No
EMP02740,HR,38,36974,6,52.0,78,No
EMP02741,IT,29,93492,9,31.8,41,No
EMP02742,Marketing,58,124834,18,44.3,68,No
EMP02743,HR,24,66793,20,32.2,72,No
EMP02744,Marketing,49,35929,15,35.9,67,No
EMP02745,Marketing,34,103419,15,39.0,54,No
EMP02746,Support,48,137871,3,51.6,56,No
EMP02747,HR,33,102193,20,48.4,87,Yes
EMP02748,Operations,37,123901,13,48.0,74,No
EMP02749,Operations,32,68075,16,44.5,70,No
EMP02750,Operations,40,59629,17,37.5,64,No
EMP02751,Support,56,90937,9,48.8,54,No
EMP02752,Sales,32,88908,0,39.6,40,No
EMP02753,Operations,52,46381,5,32.0,40,No
